zip code,date,cumulative positive cases,cumulative recoveries,cumulative deaths
79927,2/13/2022,12381,12134,233
79927,2/14/2022,12388,12140,234
79927,2/15/2022,12399,12151,234
79927,2/16/2022,12412,12164,234
79927,2/17/2022,12419,12171,234
79927,2/18/2022,12434,12186,234
79927,2/19/2022,12436,12188,234
79927,2/20/2022,12442,12194,234
79927,2/21/2022,12448,12200,234
79927,2/22/2022,12455,12207,234
79927,2/23/2022,12462,12214,234
79927,2/24/2022,12466,12218,234
79927,2/25/2022,12470,12222,234
79927,2/26/2022,12471,12223,234
79927,2/27/2022,12473,12225,234
79927,2/28/2022,12484,12236,234
79927,3/1/2022,12489,12241,234
79927,3/2/2022,12493,12244,235
79927,3/3/2022,12503,12254,235
79927,3/4/2022,12507,12258,235
79927,3/5/2022,12513,12264,235
79927,3/6/2022,12522,12273,235
79927,3/7/2022,12530,12281,235
79927,3/8/2022,12533,12284,235
79927,3/9/2022,12536,12287,235
79927,3/10/2022,12542,12293,235
79927,3/11/2022,12554,12305,235
79927,3/12/2022,12559,12310,235
79927,3/13/2022,12561,12312,235
79927,3/14/2022,12569,12320,235
79927,3/15/2022,12575,12326,235
79927,3/16/2022,12586,12337,235
79927,3/17/2022,12597,12348,235
79927,3/18/2022,12612,12363,235
79927,3/19/2022,12615,12366,235
79927,3/20/2022,12622,12373,235
79927,3/21/2022,12628,12379,235
79927,3/22/2022,12635,12386,235
79927,3/23/2022,12650,12399,235
79927,3/24/2022,12660,12409,235
79927,3/25/2022,12669,12415,235
79927,3/26/2022,12671,12417,235
79927,3/27/2022,12675,12420,235
79927,3/28/2022,12681,12421,235
79927,3/30/2022,12684,12424,235
79927,4/1/2022,12689,12426,235
79927,4/2/2022,12692,12428,235
79927,4/3/2022,12693,12429,235
79927,4/4/2022,12694,12429,235
79927,4/5/2022,12695,12430,235
79927,4/7/2022,12703,12432,237
79927,4/8/2022,12705,12434,237
79927,4/9/2022,12709,12435,237
79927,4/12/2022,12711,12436,237
79927,4/13/2022,12715,12439,237
79927,4/14/2022,12717,12441,237
79928,3/23/2020,3,3,0
79928,3/24/2020,4,4,0
79928,3/26/2020,5,5,0
79928,3/27/2020,7,7,0
79928,3/28/2020,8,8,0
79928,3/30/2020,11,10,1
79928,4/2/2020,13,11,2
79928,4/4/2020,14,12,2
79928,4/5/2020,17,15,2
79928,4/6/2020,18,16,2
79928,4/7/2020,21,19,2
79928,4/8/2020,22,20,2
79928,4/9/2020,23,21,2
79928,4/10/2020,25,23,2
79928,4/12/2020,28,26,2
79928,4/13/2020,31,29,2
79928,4/14/2020,35,33,2
79928,4/15/2020,36,34,2
79928,4/16/2020,38,36,2
79928,4/17/2020,42,39,3
79928,4/18/2020,44,41,3
79928,4/19/2020,45,42,3
79928,4/20/2020,49,46,3
79928,4/21/2020,52,49,3
79928,4/22/2020,53,50,3
79928,4/23/2020,57,54,3
79928,4/24/2020,58,55,3
79928,4/25/2020,59,56,3
79928,4/26/2020,61,57,3
79928,4/27/2020,63,59,3
79928,4/28/2020,67,63,3
79928,4/29/2020,68,64,3
79928,4/30/2020,69,65,3
79928,5/1/2020,70,66,3
79928,5/3/2020,73,69,3
79928,5/4/2020,75,71,3
79928,5/5/2020,78,74,3
79928,5/6/2020,86,82,3
79928,5/7/2020,89,85,3
79928,5/8/2020,90,86,3
79928,5/9/2020,91,87,3
79928,5/10/2020,97,93,3
79928,5/11/2020,102,98,3
79928,5/12/2020,113,109,3
79928,5/13/2020,117,113,3
79928,5/14/2020,125,120,5
79928,5/15/2020,127,122,5
79928,5/16/2020,129,124,5
79928,5/17/2020,132,127,5
79928,5/18/2020,144,139,5
79928,5/19/2020,153,148,5
79928,5/20/2020,162,156,6
79928,5/21/2020,170,164,6
79928,5/22/2020,179,173,6
79928,5/23/2020,182,176,6
79928,5/24/2020,185,179,6
79928,5/25/2020,194,188,6
79928,5/26/2020,200,194,6
79928,5/27/2020,205,199,6
79928,5/28/2020,206,200,6
79928,5/29/2020,212,206,6
79928,5/30/2020,216,210,6
79928,5/31/2020,220,214,6
79928,6/1/2020,223,217,6
79928,6/2/2020,241,234,7
79928,6/3/2020,244,237,7
79928,6/4/2020,248,241,7
79928,6/6/2020,250,243,7
79928,6/7/2020,257,250,7
79928,6/8/2020,263,256,7
79928,6/9/2020,266,259,7
79928,6/10/2020,270,263,7
79928,6/11/2020,282,275,7
79928,6/12/2020,286,279,7
79928,6/13/2020,292,285,7
79928,6/14/2020,295,288,7
79928,6/15/2020,300,293,7
79928,6/16/2020,308,301,7
79928,6/17/2020,314,307,7
79928,6/18/2020,321,313,8
79928,6/19/2020,334,326,8
79928,6/20/2020,342,334,8
79928,6/21/2020,358,349,9
79928,6/22/2020,374,365,9
79928,6/23/2020,397,388,9
79928,6/24/2020,415,406,9
